hmid,agency,social
18305,yes,no
18306,no,no
18307,yes,yes
18308,yes,yes
18309,yes,yes
18310,no,yes
18311,yes,no
18315,yes,yes
18316,yes,yes
18317,no,yes
18318,yes,yes
18319,no,yes
18320,yes,no
18321,yes,yes
18322,no,yes
18323,no,yes
18324,no,yes
18325,yes,no
18326,yes,yes
18330,no,yes
18331,yes,yes
18332,yes,yes
18333,yes,yes
18334,no,yes
18335,yes,no
18336,yes,no
18337,yes,no
18338,no,yes
18339,yes,no
18340,yes,no
18341,no,yes
18345,yes,yes
18346,yes,yes
18347,yes,yes
18351,yes,yes
18354,yes,yes
18357,yes,yes
18358,no,yes
18359,no,yes
18360,yes,no
18361,yes,no
18362,yes,yes
18363,no,yes
18364,yes,yes
18365,yes,no
18366,no,yes
18367,yes,no
18368,no,yes
18369,yes,yes
18370,no,yes
18371,yes,no
18372,no,yes
18373,yes,yes
18374,no,yes
18378,yes,yes
18379,yes,yes
18380,yes,yes
18384,yes,yes
18385,yes,yes
18386,yes,yes
18387,no,yes
18390,no,yes
18391,yes,yes
18392,yes,no
18393,yes,no
18394,yes,no
18395,no,no
18399,yes,no
18400,yes,yes
18401,yes,yes
18402,yes,no
18403,yes,no
18404,yes,no
18405,no,yes
18406,yes,no
18407,no,no
18408,yes,yes
18409,yes,no
18410,yes,yes
18411,yes,no
18413,yes,no
18414,yes,yes
18415,yes,yes
18416,yes,yes
18418,yes,yes
18419,yes,no
18421,no,yes
18422,yes,no
18423,yes,no
18424,yes,yes
18425,no,yes
18426,yes,no
18427,yes,no
18428,yes,yes
18429,yes,no
18430,yes,yes
18431,yes,yes
18437,no,yes
18438,yes,no
18439,yes,yes
18440,yes,yes
18441,yes,yes
18442,no,no
18443,yes,yes
18444,yes,yes
18445,yes,yes
18446,yes,yes
18447,no,yes
18448,yes,yes
18449,yes,yes
18451,yes,no
18453,yes,yes
18454,yes,yes
18455,yes,yes
18457,yes,yes
18458,yes,yes
18459,yes,yes
18460,yes,no
18461,yes,no
18462,yes,yes
18463,yes,no
18464,yes,no
18468,yes,no
18469,yes,yes
18470,yes,yes
18474,yes,yes
18475,yes,yes
18476,yes,no
18477,no,yes
18478,yes,yes
18479,yes,no
18480,yes,no
18481,no,yes
18482,yes,no
18483,yes,yes
18484,yes,no
18485,no,yes
18486,yes,yes
18487,yes,yes
18489,yes,yes
18490,no,yes
18491,no,yes
18496,yes,yes
18501,yes,yes
18502,yes,no
18503,yes,no
18504,no,yes
18505,yes,yes
18506,yes,yes
18507,yes,no
18508,no,yes
18509,no,no
18510,no,no
18511,yes,no
18512,yes,no
18513,yes,yes
18514,yes,yes
18515,no,yes
18516,yes,yes
18517,yes,yes
18518,no,yes
18520,yes,no
18521,yes,yes
18522,no,yes
18523,yes,no
18524,yes,no
18525,no,yes
18526,no,yes
18527,no,yes
18528,yes,no
18529,yes,yes
18530,yes,no
18534,yes,no
18535,yes,yes
18536,no,yes
18537,yes,yes
18538,no,yes
18540,yes,no
18541,yes,no
18542,yes,no
18543,no,yes
18544,no,yes
18545,no,yes
18552,yes,yes
18553,yes,no
18554,yes,yes
18555,yes,no
18556,no,yes
18557,yes,no
18558,yes,yes
18559,yes,yes
18560,yes,yes
18564,yes,yes
18565,no,yes
18566,yes,yes
18567,no,no
18568,no,yes
18569,no,yes
18573,yes,no
18574,yes,no
18575,yes,yes
18576,yes,yes
18577,yes,no
18578,no,yes
18580,yes,yes
18581,yes,yes
18582,yes,no
18583,yes,no
18584,no,yes
18585,yes,yes
18586,yes,no
18587,yes,no
18588,yes,no
18589,no,yes
18590,no,yes
18591,yes,yes
18592,no,no
18593,yes,no
18595,yes,yes
18598,yes,yes
18599,yes,no
18600,yes,yes
18601,yes,no
18602,yes,no
18603,yes,yes
18606,yes,yes
18608,yes,yes
18612,yes,no
18613,no,yes
18614,yes,yes
18615,no,yes
18616,no,yes
18617,no,yes
18618,no,yes
18619,no,yes
18620,no,yes
18623,yes,no
18624,yes,no
18625,yes,yes
18626,yes,no
18627,yes,yes
18633,yes,yes
18634,no,yes
18635,yes,no
18638,no,no
18639,yes,yes
18640,no,yes
18641,yes,no
18648,no,no
18649,yes,no
18650,yes,no
18654,yes,yes
18655,yes,no
18656,yes,yes
18657,yes,yes
18658,no,yes
18659,yes,yes
18662,yes,yes
18663,yes,yes
18664,yes,yes
18665,yes,yes
18669,yes,yes
18670,no,yes
18671,no,yes
18672,yes,no
18673,yes,yes
18674,yes,no
18675,yes,no
18676,no,yes
18677,yes,yes
18678,no,no
18679,yes,no
18681,yes,yes
18682,yes,no
18683,no,yes
18684,yes,yes
18685,yes,yes
18686,yes,no
18687,yes,yes
18688,no,yes
18689,yes,no
18690,no,yes
18691,no,yes
18692,no,yes
18696,yes,no
18697,yes,no
18698,no,yes
18702,yes,no
18703,yes,no
18704,yes,yes
18705,yes,no
18706,yes,yes
18707,yes,no
18708,no,yes
18709,yes,no
18710,yes,yes
18711,yes,yes
18712,no,yes
18713,yes,yes
18714,yes,yes
18716,no,yes
18717,yes,no
18718,yes,yes
18719,yes,no
18720,yes,no
18721,yes,no
18722,yes,no
18723,yes,yes
18724,yes,yes
18725,yes,no
18726,no,yes
18727,no,yes
18728,yes,no
18729,yes,yes
18730,no,yes
18731,yes,yes
18732,yes,yes
18733,yes,no
18734,no,yes
18735,yes,yes
18736,no,yes
18737,no,yes
18738,yes,yes
18739,no,yes
18740,yes,yes
18742,yes,no
18743,no,yes
18744,yes,no
18745,yes,no
18746,yes,no
18747,yes,no
18748,yes,no
18749,yes,no
18750,yes,no
18751,yes,no
18752,yes,no
18753,yes,yes
18754,yes,yes
18755,yes,yes
18756,yes,yes
18757,yes,no
18759,yes,yes
18762,yes,yes
18763,yes,no
18765,yes,yes
18766,yes,yes
18767,yes,yes
18768,yes,no
18769,yes,no
18770,yes,no
18771,yes,no
18772,yes,no
18773,no,yes
18774,yes,no
18775,no,yes
18776,no,yes
18777,yes,no
18778,yes,no
18779,yes,no
18780,yes,no
18781,yes,yes
18782,yes,yes
18783,no,no
18784,yes,no
18785,yes,no
18786,no,yes
18787,yes,yes
18788,yes,no
18790,yes,yes
18791,yes,yes
18792,yes,no
18793,yes,no
18794,no,yes
18795,yes,no
18796,yes,yes
18797,yes,no
18805,yes,yes
18806,yes,yes
18809,no,yes
18810,yes,yes
18811,no,yes
18812,yes,no
18816,yes,yes
18817,yes,yes
18818,yes,yes
18819,no,yes
18820,yes,yes
18821,yes,yes
18822,yes,yes
18823,yes,yes
18824,yes,yes
18825,no,yes
18826,yes,no
18827,yes,no
18828,yes,yes
18829,yes,yes
18830,yes,yes
18831,no,yes
18832,yes,yes
18833,yes,yes
18834,yes,yes
18835,no,yes
18836,yes,no
18837,yes,yes
18838,yes,no
18839,yes,no
18840,yes,yes
18841,yes,no
18842,yes,yes
18843,yes,yes
18844,yes,no
18845,yes,no
18846,yes,yes
18847,yes,yes
18848,yes,yes
18849,yes,yes
18850,yes,yes
18851,yes,no
18852,yes,no
18853,yes,no
18854,no,yes
18855,no,yes
18856,yes,no
18857,no,yes
18858,no,yes
18859,no,yes
18860,yes,yes
18862,no,yes
18864,yes,yes
18865,yes,yes
18866,no,yes
18867,yes,yes
18868,no,yes
18869,no,yes
18882,no,yes
18883,no,yes
18884,no,yes
18898,yes,yes
18899,yes,no
18900,no,yes
18901,no,yes
18902,yes,no
18906,yes,yes
18907,yes,yes
18908,yes,no
18909,yes,no
18910,yes,yes
18911,no,yes
18912,yes,yes
18913,yes,yes
18914,yes,no
18918,no,yes
18919,yes,no
18920,yes,no
18921,yes,no
18922,yes,no
18923,no,yes
18924,yes,yes
18927,no,yes
18928,yes,no
18929,yes,yes
18930,yes,yes
18931,yes,yes
18932,yes,no
18933,no,yes
18934,yes,yes
18935,yes,no
18936,yes,yes
18937,yes,yes
18938,yes,yes
18939,yes,no
18940,yes,no
18941,yes,yes
18942,no,yes
18943,yes,no
18944,yes,yes
18945,no,yes
18946,no,yes
18947,yes,no
18948,yes,yes
18949,yes,yes
18950,yes,no
18951,yes,no
18952,yes,no
18953,yes,no
18957,yes,yes
18958,yes,yes
18959,yes,yes
18962,no,yes
18964,yes,yes
18966,yes,yes
18967,yes,yes
18968,yes,no
18969,yes,no
18970,yes,no
18971,yes,yes
18976,yes,yes
18978,yes,yes
18979,no,yes
18980,yes,no
18982,yes,yes
18983,yes,yes
18987,yes,no
18988,yes,yes
18989,yes,no
18990,no,yes
18991,yes,no
18992,yes,yes
18993,no,yes
18994,yes,yes
18995,yes,yes
18996,no,no
18997,yes,yes
18998,no,yes
18999,yes,no
19000,yes,no
19001,no,yes
19005,yes,yes
19006,yes,yes
19007,yes,yes
19008,no,yes
19009,no,yes
19010,yes,no
19011,yes,no
19012,yes,no
19013,yes,no
19014,yes,no
19015,yes,no
19016,yes,no
19020,no,yes
19021,yes,yes
19022,no,yes
19023,yes,no
19024,yes,no
19025,yes,no
19029,no,yes
19030,no,no
19031,yes,no
19032,yes,yes
19033,yes,yes
19034,yes,yes
19035,yes,no
19036,yes,yes
19037,yes,yes
19039,yes,yes
19040,no,yes
19041,yes,no
19042,no,yes
19043,no,yes
19044,yes,yes
19045,yes,no
19046,yes,yes
19050,yes,yes
19051,yes,yes
19052,no,yes
19053,yes,no
19059,yes,no
19060,no,yes
19061,yes,no
19062,yes,no
19063,yes,no
19064,yes,no
19069,no,yes
19072,yes,yes
19074,no,no
19075,no,yes
19076,no,yes
19078,yes,yes
19079,yes,yes
19083,yes,no
19084,yes,yes
19085,yes,yes
19089,yes,no
19090,yes,no
19091,yes,no
19092,yes,yes
19093,yes,yes
19094,yes,yes
19101,no,no
19102,yes,no
19103,no,yes
19107,no,yes
19108,yes,no
19109,yes,no
19110,yes,no
19111,yes,yes
19112,no,yes
19113,yes,no
19114,yes,yes
19115,yes,no
19122,no,yes
19123,no,yes
19124,no,yes
19128,yes,yes
19129,yes,no
19130,yes,no
19133,yes,yes
19134,yes,no
19135,yes,no
19136,yes,yes
19139,no,yes
19140,yes,no
19141,no,yes
19142,yes,no
19143,yes,yes
19144,no,no
19145,yes,no
19146,yes,no
19147,no,no
19148,no,yes
19149,yes,yes
19150,no,yes
19151,yes,no
19152,yes,yes
19153,yes,yes
19154,yes,yes
19155,yes,no
19156,yes,no
19157,yes,yes
19158,yes,no
19159,yes,yes
19160,yes,no
19164,yes,yes
19165,yes,yes
19166,yes,yes
19167,yes,no
19168,yes,no
19169,no,yes
19170,no,yes
19171,no,yes
19172,no,yes
19174,yes,yes
19175,yes,no
19177,yes,no
19179,yes,no
19180,yes,yes
19181,yes,no
19182,no,yes
19183,no,yes
19184,no,no
19185,yes,yes
19186,no,yes
19187,yes,no
19194,yes,no
19195,yes,no
19196,yes,no
19200,yes,yes
19201,yes,no
19202,no,yes
19203,yes,no
19204,yes,no
19205,yes,no
19206,yes,yes
19207,no,yes
19208,yes,no
19212,yes,yes
19213,no,yes
19214,yes,no
19218,yes,yes
19219,yes,yes
19220,yes,yes
19224,no,yes
19227,yes,yes
19228,yes,no
19229,yes,yes
19231,no,yes
19232,yes,yes
19233,no,yes
19234,yes,yes
19235,yes,no
19236,yes,yes
19237,yes,no
19238,yes,yes
19242,yes,no
19244,no,yes
19245,yes,no
19246,yes,yes
19247,yes,no
19252,no,yes
19253,no,yes
19254,yes,yes
19255,no,yes
19256,yes,yes
19260,yes,no
19261,yes,no
19262,yes,yes
19263,yes,yes
19264,yes,yes
19265,yes,yes
19269,yes,yes
19270,yes,yes
19271,yes,no
19272,yes,no
19273,yes,no
19274,yes,yes
19290,yes,no
19291,no,yes
19292,yes,yes
19293,yes,no
19294,yes,no
19295,yes,no
19296,yes,yes
19297,yes,no
19298,yes,no
19299,yes,yes
19300,yes,yes
19301,yes,no
19305,yes,no
19306,no,yes
19307,no,yes
19308,yes,no
19309,no,yes
19310,yes,no
19312,no,yes
19313,yes,yes
19314,yes,yes
19315,no,no
19316,no,no
19317,yes,yes
19318,yes,no
19319,yes,yes
19323,yes,no
19324,no,yes
19325,yes,no
19326,yes,yes
19327,no,yes
19328,yes,yes
19329,yes,yes
19330,yes,no
19331,yes,no
19332,yes,no
19333,yes,no
19334,yes,no
19337,yes,no
19338,yes,no
19340,no,yes
19341,yes,yes
19342,no,yes
19343,no,yes
19344,yes,yes
19345,yes,yes
19346,yes,yes
19350,yes,no
19351,yes,no
19353,yes,yes
19354,yes,yes
19355,no,yes
19356,yes,no
19357,yes,no
19358,no,yes
19365,no,yes
19366,yes,yes
19367,yes,no
19371,yes,no
19372,no,yes
19373,yes,yes
19376,no,yes
19377,no,yes
19378,no,yes
19379,no,yes
19380,yes,yes
19381,yes,no
19382,no,yes
19383,no,yes
19384,no,yes
19385,no,yes
19390,yes,yes
19392,no,yes
19393,no,yes
19394,no,yes
19395,yes,no
19396,yes,no
19397,yes,no
19398,yes,no
19399,yes,yes
19400,yes,yes
19401,yes,no
19402,yes,no
19403,yes,yes
19404,no,yes
19405,no,yes
19406,yes,yes
19407,yes,no
19408,yes,no
19409,yes,no
19410,yes,yes
19411,yes,yes
19412,yes,yes
19413,yes,no
19414,yes,yes
19415,yes,no
19419,yes,no
19420,yes,no
19421,yes,no
19425,yes,yes
19426,no,no
19427,yes,no
19428,yes,yes
19429,yes,no
19430,yes,yes
19431,yes,yes
19432,yes,no
19433,yes,no
19434,yes,yes
19435,yes,yes
19436,no,yes
19437,yes,no
19438,yes,no
19440,yes,yes
19441,yes,no
19442,no,yes
19443,no,yes
19444,yes,yes
19445,yes,yes
19449,no,yes
19450,yes,yes
19451,yes,yes
19453,yes,no
19454,yes,yes
19461,yes,yes
19462,no,yes
19463,no,no
19464,yes,yes
19465,yes,no
19466,no,yes
19467,yes,yes
19468,yes,yes
19469,yes,yes
19471,yes,no
19472,yes,no
19473,yes,yes
19474,yes,yes
19475,yes,yes
19478,yes,yes
19479,no,yes
19480,yes,yes
19481,no,yes
19482,no,yes
19484,yes,yes
19485,yes,no
19486,yes,no
19488,yes,yes
19489,no,yes
19490,yes,yes
19497,yes,no
19498,yes,yes
19499,no,yes
19500,yes,no
19501,yes,yes
19502,yes,yes
19503,yes,yes
19504,yes,no
19505,yes,no
19506,yes,yes
19507,yes,no
19508,yes,yes
19509,yes,no
19510,yes,no
19511,yes,no
19512,yes,no
19513,yes,no
19514,yes,yes
19515,yes,no
19516,yes,no
19517,yes,no
19518,no,yes
19519,yes,no
19520,no,yes
19521,no,no
19522,yes,yes
19523,yes,no
19527,yes,yes
19528,no,yes
19529,no,yes
19530,yes,yes
19531,yes,yes
19532,yes,yes
19533,yes,no
19535,yes,no
19539,yes,yes
19540,yes,no
19541,no,yes
19545,yes,yes
19546,yes,no
19547,yes,no
19548,yes,no
19549,yes,no
19550,yes,yes
19552,yes,yes
19553,no,no
19555,yes,no
19556,no,yes
19557,no,yes
19558,no,yes
19559,yes,yes
19567,yes,no
19569,yes,no
19571,yes,yes
19572,yes,no
19574,no,no
19575,yes,no
19576,yes,no
19577,yes,no
19578,yes,no
19579,yes,no
19580,yes,yes
19581,no,yes
19582,no,yes
19583,no,yes
19584,yes,no
19585,yes,no
19586,no,yes
19587,no,yes
19588,yes,no
19589,yes,yes
19590,no,yes
19591,yes,no
19592,yes,no
19596,yes,yes
19597,yes,yes
19598,yes,yes
19610,yes,no
19611,no,yes
19612,yes,yes
19613,no,yes
19614,yes,yes
19615,yes,yes
19616,yes,no
19617,yes,yes
19618,yes,yes
19619,yes,no
19620,yes,no
19624,no,yes
19625,no,yes
19629,yes,yes
19630,yes,no
19631,yes,yes
19632,yes,no
19633,yes,yes
19634,yes,no
19635,yes,yes
19636,no,yes
19637,yes,no
19638,yes,yes
19639,yes,yes
19640,yes,yes
19641,no,yes
19642,no,yes
19643,yes,yes
19644,yes,yes
19645,no,yes
19646,yes,yes
19647,yes,yes
19648,yes,yes
19649,yes,yes
19653,no,yes
19654,no,yes
19655,no,yes
19659,no,yes
19660,yes,no
19661,no,no
19664,yes,no
19665,no,yes
19666,yes,no
19667,no,no
19673,no,yes
19677,no,yes
19678,no,yes
19679,yes,no
19680,yes,yes
19681,yes,yes
19682,yes,no
19687,yes,no
19688,yes,yes
19693,no,yes
19695,yes,yes
19696,yes,no
19699,yes,no
19700,no,yes
19701,yes,yes
19702,yes,yes
19703,yes,yes
19704,yes,yes
19711,yes,no
19712,yes,yes
19716,no,yes
19717,no,yes
19718,no,yes
19722,yes,yes
19723,yes,yes
19724,yes,yes
19725,yes,no
19726,yes,no
19727,yes,no
19731,yes,yes
19732,yes,no
19733,yes,no
19746,yes,yes
19747,yes,yes
19748,yes,no
19755,yes,yes
19756,yes,yes
19757,no,yes
19764,yes,no
19765,no,yes
19766,no,yes
19769,yes,yes
19770,yes,yes
19771,no,yes
19772,yes,yes
19773,yes,yes
19774,yes,no
19775,yes,yes
19776,no,yes
19777,yes,no
19778,yes,yes
19779,yes,no
19781,yes,no
19782,yes,yes
19783,yes,no
19784,no,yes
19785,yes,yes
19786,yes,yes
19787,yes,yes
19788,no,yes
19789,no,yes
19790,no,yes
19791,no,no
19793,yes,yes
19794,yes,no
19795,yes,no
19796,no,yes
19797,yes,yes
19798,yes,yes
19799,yes,no
19800,yes,no
19801,yes,no
19806,yes,yes
19807,yes,no
19808,yes,yes
19809,yes,yes
19810,yes,no
19811,yes,yes
19812,yes,yes
19813,no,yes
19814,yes,no
19815,no,yes
19816,no,no
19817,no,yes
19818,yes,yes
19819,no,yes
19820,yes,no
19823,yes,no
19827,yes,yes
19828,yes,yes
19829,yes,no
19830,no,yes
19831,no,yes
19832,no,yes
19833,yes,no
19834,yes,no
19835,yes,no
19836,yes,no
19838,yes,yes
19839,no,yes
19840,yes,yes
19841,yes,yes
19842,yes,no
19843,no,no
19844,yes,no
19847,yes,no
19850,yes,no
19851,yes,yes
19852,yes,yes
19853,yes,yes
19854,no,yes
19855,no,yes
19856,no,yes
19857,yes,yes
19858,no,no
19859,yes,yes
19865,yes,yes
19866,yes,yes
19869,no,yes
19870,yes,yes
19871,no,yes
19873,no,no
19874,yes,no
19875,yes,yes
19876,yes,no
19877,yes,no
19878,yes,no
19879,yes,yes
19880,yes,yes
19884,no,yes
19885,yes,no
19886,no,yes
19893,yes,yes
19894,yes,yes
19895,no,yes
19897,no,yes
19898,no,yes
19900,yes,no
19901,no,yes
19908,yes,yes
19909,no,yes
19910,yes,yes
19911,yes,yes
19912,no,yes
19913,no,yes
19914,no,yes
19915,yes,no
19916,no,yes
19923,yes,yes
19924,yes,yes
19925,yes,no
19926,yes,no
19927,yes,no
19928,yes,no
19935,no,yes
19936,yes,yes
19937,yes,yes
19944,no,yes
19945,yes,yes
19946,yes,yes
19948,yes,yes
19950,yes,no
19952,yes,no
19953,no,yes
19954,yes,yes
19955,yes,yes
19956,yes,yes
19957,yes,yes
19958,yes,yes
19959,no,yes
19960,yes,no
19961,no,yes
19965,yes,yes
19966,no,yes
19967,yes,yes
19968,yes,yes
19969,yes,no
19970,yes,yes
19971,no,yes
19972,no,yes
19973,no,yes
19980,yes,no
19981,yes,no
19982,yes,no
19983,no,yes
19984,no,yes
19985,no,yes
19986,yes,yes
19987,yes,no
19988,yes,yes
19989,yes,no
19990,yes,no
19991,yes,yes
19992,yes,no
19993,no,yes
19995,yes,yes
19996,yes,yes
19997,no,yes
19998,yes,no
19999,yes,no
20003,yes,yes
20010,yes,no
20011,yes,yes
20012,yes,yes
20013,no,yes
20014,yes,no
20015,yes,no
20016,yes,yes
20017,yes,yes
20018,no,yes
20021,no,yes
20023,yes,yes
20024,yes,yes
20028,yes,no
20029,yes,no
20030,yes,no
20034,yes,yes
20035,no,yes
20036,yes,yes
20048,yes,yes
20049,yes,yes
20050,yes,no
20051,no,yes
20053,no,yes
20055,yes,yes
20056,yes,yes
20064,yes,yes
20065,yes,no
20066,yes,no
20067,yes,no
20068,yes,yes
20069,no,yes
20070,yes,yes
20072,yes,yes
20073,no,yes
20074,yes,no
20075,no,yes
20082,yes,no
20083,yes,yes
20084,no,no
20085,yes,yes
20087,yes,yes
20091,yes,no
20092,yes,yes
20093,no,yes
20094,yes,yes
20095,no,yes
20096,no,yes
20097,no,yes
20098,yes,no
20099,yes,no
20100,yes,yes
20101,yes,yes
20102,yes,yes
20103,yes,no
20104,yes,no
20105,yes,no
20106,no,yes
20109,yes,yes
20110,no,yes
20111,yes,no
20112,yes,yes
20113,no,yes
20114,no,yes
20115,no,yes
20116,no,yes
20117,yes,yes
20118,yes,no
20119,yes,no
20120,yes,yes
20121,no,yes
20122,yes,no
20123,yes,no
20124,yes,yes
20125,no,yes
20126,yes,no
20127,yes,yes
20128,yes,yes
20129,yes,no
20136,yes,no
20137,yes,yes
20138,no,yes
20141,yes,yes
20143,no,yes
20148,yes,no
20149,yes,yes
20150,yes,yes
20151,yes,no
20152,yes,yes
20153,yes,no
20154,yes,yes
20156,yes,no
20159,yes,no
20166,yes,yes
20167,yes,no
20169,yes,no
20170,yes,yes
20171,yes,yes
20172,yes,yes
20173,yes,yes
20174,yes,yes
20175,yes,yes
20176,yes,no
20177,no,yes
20178,yes,yes
20179,yes,no
20180,yes,no
20181,yes,yes
20182,yes,yes
20183,no,yes
20184,no,yes
20185,no,yes
20186,no,yes
20187,no,yes
20188,yes,yes
20189,yes,no
20199,yes,no
20200,yes,no
20201,yes,no
20202,yes,yes
20203,no,yes
20205,yes,yes
20206,no,yes
20207,no,yes
20212,yes,yes
20213,yes,yes
20217,yes,yes
20218,yes,yes
20219,no,no
20220,no,yes
20221,yes,yes
20222,yes,yes
20223,yes,yes
20224,no,no
20225,no,yes
20229,yes,yes
20230,yes,no
20231,yes,no
20235,yes,no
20236,no,yes
20237,yes,no
20241,no,yes
20242,yes,no
20243,yes,no
20244,yes,no
20245,yes,no
20246,yes,no
20247,yes,yes
20248,yes,no
20249,yes,no
20250,yes,yes
20251,yes,yes
20252,yes,yes
20253,yes,yes
20254,yes,yes
20255,yes,yes
20257,yes,yes
20258,yes,yes
20259,yes,yes
20268,yes,no
20269,yes,no
20270,yes,no
20271,yes,no
20272,yes,no
20273,no,yes
20275,yes,yes
20276,yes,yes
20277,no,yes
20278,yes,yes
20279,yes,yes
20283,yes,yes
20284,no,yes
20285,no,yes
20286,yes,yes
20287,yes,no
20288,yes,yes
20289,yes,no
20290,yes,yes
20291,yes,no
20292,yes,no
20295,yes,no
20296,yes,yes
20297,yes,yes
20298,yes,no
20299,yes,no
20300,yes,yes
20301,yes,no
20302,yes,yes
20303,yes,no
20307,yes,yes
20308,yes,yes
20309,yes,yes
20310,yes,no
20311,yes,no
20313,yes,yes
20314,yes,yes
20315,yes,yes
20316,no,yes
20319,yes,no
20320,yes,no
20321,yes,yes
20322,yes,no
20323,no,yes
20324,yes,no
20325,no,yes
20326,yes,yes
20327,no,yes
20335,no,yes
20336,yes,yes
20337,yes,no
20338,yes,yes
20339,yes,yes
20340,no,yes
20341,yes,no
20342,yes,no
20346,no,yes
20347,yes,no
20348,yes,no
20350,yes,yes
20351,yes,yes
20352,yes,yes
20353,no,yes
20354,yes,yes
20355,yes,no
20356,yes,no
20357,yes,no
20358,yes,yes
20360,no,yes
20361,no,yes
20362,no,yes
20363,yes,yes
20367,yes,yes
20369,yes,no
20370,no,yes
20371,yes,yes
20372,no,yes
20374,no,yes
20376,yes,no
20377,yes,no
20378,yes,yes
20379,yes,yes
20380,yes,no
20381,no,yes
20382,no,yes
20383,yes,yes
20384,yes,no
20385,yes,no
20386,yes,no
20387,yes,yes
20388,yes,no
20390,yes,yes
20391,yes,yes
20392,yes,yes
20393,yes,yes
20394,no,yes
20395,no,yes
20396,no,yes
20397,yes,no
20398,yes,yes
20399,yes,yes
20400,yes,yes
20401,yes,no
20402,no,yes
20415,yes,no
20418,no,yes
20419,yes,no
20420,yes,yes
20427,yes,yes
20428,yes,yes
20429,yes,yes
20431,no,yes
20432,yes,no
20433,no,yes
20434,no,yes
20435,yes,no
20437,yes,yes
20438,yes,no
20439,yes,yes
20448,yes,yes
20449,yes,yes
20450,yes,yes
20457,yes,yes
20458,yes,no
20459,yes,no
20461,no,yes
20462,no,yes
20466,yes,yes
20467,no,yes
20468,yes,no
20469,yes,no
20470,yes,no
20471,yes,no
20484,yes,yes
20485,yes,no
20487,yes,no
